method,profile,accuracy,mean_latency_ms,p95_latency_ms,deadline_miss_rate,mean_upload_kb,mean_energy_j,exit_rate,offload_rate,local_rate,selective_error,action_cloud_raw_rate,action_split_l1_rate,action_split_l2_rate,action_split_l3_rate,action_local_full_rate,dataset,seed,alpha
branchynet,congested,0.9370833333333334,31.643725550000003,42.3548,0.0,0.0,0.01582145366666667,1.0,0.0,0.0,0.06291666666666666,0.0,0.0,0.0,0.0,0.0,svhn,7,0.1
deadline_greedy,congested,0.9606666666666667,138.1572235608596,278.5098023773773,0.8046666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
aodpart,congested,0.9365,30.418533758333336,42.3548,0.0,0.0,0.01520885225,0.9949166666666667,0.0,0.005083333333333333,0.06055783566462853,0.0,0.0,0.0,0.0,0.005083333333333333,svhn,7,0.1
conformal_exit,congested,0.93975,34.12713161532317,65.0217,0.030083333333333333,0.1105,0.014609069500000002,0.9631666666666666,0.036833333333333336,0.0,0.046720885966430176,0.036833333333333336,0.0,0.0,0.0,0.0,svhn,7,0.1
crc_exit,congested,0.9553333333333334,39.05822512724358,65.0217,0.037333333333333336,0.13825,0.01640387125,0.9539166666666666,0.04608333333333333,0.0,0.025246789551847646,0.04608333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
coda_sc,congested,0.93975,31.364278866666666,61.2444,0.0,0.0,0.015681729833333335,0.9631666666666666,0.0,0.036833333333333336,0.046720885966430176,0.0,0.0,0.0,0.0,0.036833333333333336,svhn,7,0.1
coda_risk,congested,0.9553333333333334,35.492558900000006,65.0217,0.0,0.0,0.017745910083333337,0.9539166666666666,0.0,0.04608333333333333,0.025246789551847646,0.0,0.0,0.0,0.0,0.04608333333333333,svhn,7,0.1
local_only,mixed,0.9606666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1
cloud_only,mixed,0.9606666666666667,182.57595841083892,525.7248811400365,0.7105,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
static_split,mixed,0.9606666666666667,182.57595841083892,525.7248811400365,0.7105,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
oracle_split,mixed,0.9606666666666667,182.57595841083892,525.7248811400365,0.7105,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
confidence_exit,mixed,0.9365,31.237290567229167,42.3548,0.003833333333333333,0.01525,0.015060815416666666,0.9949166666666667,0.005083333333333333,0.0,0.06055783566462853,0.005083333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
branchynet,mixed,0.9370833333333334,31.643725550000003,42.3548,0.0,0.0,0.01582145366666667,1.0,0.0,0.0,0.06291666666666666,0.0,0.0,0.0,0.0,0.0,svhn,7,0.1
deadline_greedy,mixed,0.9606666666666667,182.57595841083892,525.7248811400365,0.7105,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
aodpart,mixed,0.9365,30.42634728122543,42.3548,8.333333333333333e-05,0.00025,0.015206425416666666,0.9949166666666667,8.333333333333333e-05,0.005,0.06055783566462853,8.333333333333333e-05,0.0,0.0,0.0,0.005,svhn,7,0.1
conformal_exit,mixed,0.93975,35.791752745588,49.30394052041538,0.02575,0.1105,0.014609069500000002,0.9631666666666666,0.036833333333333336,0.0,0.046720885966430176,0.036833333333333336,0.0,0.0,0.0,0.0,svhn,7,0.1
crc_exit,mixed,0.9553333333333334,41.54873007590728,65.0217,0.0335,0.13825,0.01640387125,0.9539166666666666,0.04608333333333333,0.0,0.025246789551847646,0.04608333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
coda_sc,mixed,0.93975,31.364278866666666,61.2444,0.0,0.0,0.015681729833333335,0.9631666666666666,0.0,0.036833333333333336,0.046720885966430176,0.0,0.0,0.0,0.0,0.036833333333333336,svhn,7,0.1
coda_risk,mixed,0.9553333333333334,35.492558900000006,65.0217,0.0,0.0,0.017745910083333337,0.9539166666666666,0.0,0.04608333333333333,0.025246789551847646,0.0,0.0,0.0,0.0,0.04608333333333333,svhn,7,0.1
local_only,wifi,0.9614166666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1
cloud_only,wifi,0.9614166666666667,41.288465446300144,79.66650418172303,0.04858333333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
static_split,wifi,0.9614166666666667,41.288465446300144,79.66650418172303,0.04858333333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
oracle_split,wifi,0.9614166666666667,41.288465446300144,79.66650418172303,0.04858333333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
confidence_exit,wifi,0.9395833333333333,30.021762686102555,42.3548,0.00016666666666666666,0.01725,0.014895523583333334,0.99425,0.00575,0.0,0.05699438437683346,0.00575,0.0,0.0,0.0,0.0,svhn,13,0.1
branchynet,wifi,0.9366666666666666,30.97452641666667,42.3548,0.0,0.0,0.015486853333333337,1.0,0.0,0.0,0.06333333333333334,0.0,0.0,0.0,0.0,0.0,svhn,13,0.1
deadline_greedy,wifi,0.9614166666666667,41.288465446300144,79.66650418172303,0.04858333333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
aodpart,wifi,0.9395833333333333,30.021762686102555,42.3548,0.00016666666666666666,0.01725,0.014895523583333334,0.99425,0.00575,0.0,0.05699438437683346,0.00575,0.0,0.0,0.0,0.0,svhn,13,0.1
conformal_exit,wifi,0.9396666666666667,30.419967812727,42.3548,0.0019166666666666666,0.09525,0.014580578250000002,0.96825,0.03175,0.0,0.048455116619330406,0.03175,0.0,0.0,0.0,0.0,svhn,13,0.1
crc_exit,wifi,0.9554166666666667,34.257416120389486,65.0217,0.00225,0.14375,0.01621376991666667,0.9520833333333333,0.04791666666666667,0.0,0.025557986870897154,0.04791666666666667,0.0,0.0,0.0,0.0,svhn,13,0.1
coda_sc,wifi,0.9396666666666667,30.419967812727,42.3548,0.0019166666666666666,0.09525,0.014580578250000002,0.96825,0.03175,0.0,0.048455116619330406,0.03175,0.0,0.0,0.0,0.0,svhn,13,0.1
coda_risk,wifi,0.9554166666666667,34.257416120389486,65.0217,0.00225,0.14375,0.01621376991666667,0.9520833333333333,0.04791666666666667,0.0,0.025557986870897154,0.04791666666666667,0.0,0.0,0.0,0.0,svhn,13,0.1
local_only,lte,0.9614166666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1
cloud_only,lte,0.9614166666666667,78.2790424442525,135.4115540063266,0.36533333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
static_split,lte,0.9614166666666667,78.2790424442525,135.4115540063266,0.36533333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
oracle_split,lte,0.9614166666666667,78.2790424442525,135.4115540063266,0.36533333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
confidence_exit,lte,0.9395833333333333,30.19264682160396,42.3548,0.0019166666666666666,0.01725,0.014895523583333334,0.99425,0.00575,0.0,0.05699438437683346,0.00575,0.0,0.0,0.0,0.0,svhn,13,0.1
branchynet,lte,0.9366666666666666,30.97452641666667,42.3548,0.0,0.0,0.015486853333333337,1.0,0.0,0.0,0.06333333333333334,0.0,0.0,0.0,0.0,0.0,svhn,13,0.1
deadline_greedy,lte,0.9614166666666667,78.2790424442525,135.4115540063266,0.36533333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
aodpart,lte,0.9395833333333333,30.142473063752686,42.3548,0.0003333333333333333,0.00225,0.015041133583333335,0.99425,0.00075,0.005,0.05699438437683346,0.00075,0.0,0.0,0.0,0.005,svhn,13,0.1
conformal_exit,lte,0.9396666666666667,31.46668136307902,42.3548,0.01175,0.09525,0.014580578250000002,0.96825,0.03175,0.0,0.048455116619330406,0.03175,0.0,0.0,0.0,0.0,svhn,13,0.1
crc_exit,lte,0.9554166666666667,35.94581709135633,65.0217,0.018166666666666668,0.14375,0.01621376991666667,0.9520833333333333,0.04791666666666667,0.0,0.025557986870897154,0.04791666666666667,0.0,0.0,0.0,0.0,svhn,13,0.1
coda_sc,lte,0.9396666666666667,31.011229200000006,42.3548,0.0,0.0,0.015505201750000003,0.96825,0.0,0.03175,0.048455116619330406,0.0,0.0,0.0,0.0,0.03175,svhn,13,0.1
coda_risk,lte,0.9554166666666667,35.21914194166667,65.0217,0.0,0.0,0.017609199083333332,0.9520833333333333,0.0,0.04791666666666667,0.025557986870897154,0.0,0.0,0.0,0.0,0.04791666666666667,svhn,13,0.1
local_only,congested,0.9614166666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1
cloud_only,congested,0.9614166666666667,141.5315187468749,289.59266599114306,0.81625,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
static_split,congested,0.9614166666666667,141.5315187468749,289.59266599114306,0.81625,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
oracle_split,congested,0.9614166666666667,141.5315187468749,289.59266599114306,0.81625,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
confidence_exit,congested,0.9395833333333333,30.561479309296484,42.3548,0.004666666666666667,0.01725,0.014895523583333334,0.99425,0.00575,0.0,0.05699438437683346,0.00575,0.0,0.0,0.0,0.0,svhn,13,0.1
branchynet,congested,0.9366666666666666,30.97452641666667,42.3548,0.0,0.0,0.015486853333333337,1.0,0.0,0.0,0.06333333333333334,0.0,0.0,0.0,0.0,0.0,svhn,13,0.1
deadline_greedy,congested,0.9614166666666667,141.5315187468749,289.59266599114306,0.81625,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
aodpart,congested,0.9395833333333333,30.12678025,42.3548,0.0,0.0,0.015062975083333334,0.99425,0.0,0.00575,0.05699438437683346,0.0,0.0,0.0,0.0,0.00575,svhn,13,0.1
conformal_exit,congested,0.9396666666666667,33.451112193182496,42.3548,0.02525,0.09525,0.014580578250000002,0.96825,0.03175,0.0,0.048455116619330406,0.03175,0.0,0.0,0.0,0.0,svhn,13,0.1
crc_exit,congested,0.9554166666666667,39.04013376380678,65.0217,0.03891666666666667,0.14375,0.01621376991666667,0.9520833333333333,0.04791666666666667,0.0,0.025557986870897154,0.04791666666666667,0.0,0.0,0.0,0.0,svhn,13,0.1
coda_sc,congested,0.9396666666666667,31.011229200000006,42.3548,0.0,0.0,0.015505201750000003,0.96825,0.0,0.03175,0.048455116619330406,0.0,0.0,0.0,0.0,0.03175,svhn,13,0.1
coda_risk,congested,0.9554166666666667,35.21914194166667,65.0217,0.0,0.0,0.017609199083333332,0.9520833333333333,0.0,0.04791666666666667,0.025557986870897154,0.0,0.0,0.0,0.0,0.04791666666666667,svhn,13,0.1
local_only,mixed,0.9614166666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1
cloud_only,mixed,0.9614166666666667,177.19307479565003,504.7579775973149,0.7130833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
static_split,mixed,0.9614166666666667,177.19307479565003,504.7579775973149,0.7130833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
oracle_split,mixed,0.9614166666666667,177.19307479565003,504.7579775973149,0.7130833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
confidence_exit,mixed,0.9395833333333333,30.940495384447093,42.3548,0.004083333333333333,0.01725,0.014895523583333334,0.99425,0.00575,0.0,0.05699438437683346,0.00575,0.0,0.0,0.0,0.0,svhn,13,0.1
branchynet,mixed,0.9366666666666666,30.97452641666667,42.3548,0.0,0.0,0.015486853333333337,1.0,0.0,0.0,0.06333333333333334,0.0,0.0,0.0,0.0,0.0,svhn,13,0.1
deadline_greedy,mixed,0.9614166666666667,177.19307479565003,504.7579775973149,0.7130833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1
aodpart,mixed,0.9395833333333333,30.216388754860915,42.3548,8.333333333333333e-05,0.00025,0.015060548250000002,0.99425,8.333333333333333e-05,0.005666666666666667,0.05699438437683346,8.333333333333333e-05,0.0,0.0,0.0,0.005666666666666667,svhn,13,0.1
conformal_exit,mixed,0.9396666666666667,34.262157799121276,42.3548,0.021166666666666667,0.09525,0.014580578250000002,0.96825,0.03175,0.0,0.048455116619330406,0.03175,0.0,0.0,0.0,0.0,svhn,13,0.1
crc_exit,mixed,0.9554166666666667,40.14861121994071,65.0217,0.033416666666666664,0.14375,0.01621376991666667,0.9520833333333333,0.04791666666666667,0.0,0.025557986870897154,0.04791666666666667,0.0,0.0,0.0,0.0,svhn,13,0.1
coda_sc,mixed,0.9396666666666667,31.011229200000006,42.3548,0.0,0.0,0.015505201750000003,0.96825,0.0,0.03175,0.048455116619330406,0.0,0.0,0.0,0.0,0.03175,svhn,13,0.1
coda_risk,mixed,0.9554166666666667,35.21914194166667,65.0217,0.0,0.0,0.017609199083333332,0.9520833333333333,0.0,0.04791666666666667,0.025557986870897154,0.0,0.0,0.0,0.0,0.04791666666666667,svhn,13,0.1
local_only,wifi,0.9585833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1
cloud_only,wifi,0.9585833333333333,41.61846252160034,80.43585836398212,0.051,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
static_split,wifi,0.9585833333333333,41.61846252160034,80.43585836398212,0.051,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
oracle_split,wifi,0.9585833333333333,41.61846252160034,80.43585836398212,0.051,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
confidence_exit,wifi,0.93475,29.39054723550687,42.3548,0.00025,0.01725,0.014588353750000001,0.99425,0.00575,0.0,0.06210711591651999,0.00575,0.0,0.0,0.0,0.0,svhn,29,0.1
branchynet,wifi,0.9329166666666666,30.710048577346058,42.3548,0.0,0.00025,0.015352019750000001,0.9999166666666667,8.333333333333333e-05,0.0,0.06700558379864989,8.333333333333333e-05,0.0,0.0,0.0,0.0,svhn,29,0.1
deadline_greedy,wifi,0.9585833333333333,41.61846252160034,80.43585836398212,0.051,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
aodpart,wifi,0.93475,29.39054723550687,42.3548,0.00025,0.01725,0.014588353750000001,0.99425,0.00575,0.0,0.06210711591651999,0.00575,0.0,0.0,0.0,0.0,svhn,29,0.1
conformal_exit,wifi,0.93625,30.02760526724235,42.3548,0.00175,0.11675,0.014278846083333335,0.9610833333333333,0.03891666666666667,0.0,0.04933668603138819,0.03891666666666667,0.0,0.0,0.0,0.0,svhn,29,0.1
crc_exit,wifi,0.952,34.4980342688034,65.0217,0.00225,0.14125,0.016343546083333334,0.9529166666666666,0.04708333333333333,0.0,0.02815916047223437,0.04708333333333333,0.0,0.0,0.0,0.0,svhn,29,0.1
coda_sc,wifi,0.93625,30.02760526724235,42.3548,0.00175,0.11675,0.014278846083333335,0.9610833333333333,0.03891666666666667,0.0,0.04933668603138819,0.03891666666666667,0.0,0.0,0.0,0.0,svhn,29,0.1
coda_risk,wifi,0.952,34.4980342688034,65.0217,0.00225,0.14125,0.016343546083333334,0.9529166666666666,0.04708333333333333,0.0,0.02815916047223437,0.04708333333333333,0.0,0.0,0.0,0.0,svhn,29,0.1
local_only,lte,0.9585833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1
cloud_only,lte,0.9585833333333333,78.63943323969833,135.07370631713334,0.36975,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
static_split,lte,0.9585833333333333,78.63943323969833,135.07370631713334,0.36975,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
oracle_split,lte,0.9585833333333333,78.63943323969833,135.07370631713334,0.36975,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
confidence_exit,lte,0.93475,29.618677910432783,42.3548,0.0023333333333333335,0.01725,0.014588353750000001,0.99425,0.00575,0.0,0.06210711591651999,0.00575,0.0,0.0,0.0,0.0,svhn,29,0.1
branchynet,lte,0.9329166666666666,30.71318079631863,42.3548,8.333333333333333e-05,0.00025,0.015352019750000001,0.9999166666666667,8.333333333333333e-05,0.0,0.06700558379864989,8.333333333333333e-05,0.0,0.0,0.0,0.0,svhn,29,0.1
deadline_greedy,lte,0.9585833333333333,78.63943323969833,135.07370631713334,0.36975,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
aodpart,lte,0.93475,29.55734231101582,42.3548,0.001,0.00525,0.01470484175,0.99425,0.00175,0.004,0.06210711591651999,0.00175,0.0,0.0,0.0,0.004,svhn,29,0.1
conformal_exit,lte,0.93625,31.574095636704666,53.51136105400544,0.015583333333333333,0.11675,0.014278846083333335,0.9610833333333333,0.03891666666666667,0.0,0.04933668603138819,0.03891666666666667,0.0,0.0,0.0,0.0,svhn,29,0.1
crc_exit,lte,0.952,36.309214812179,65.0217,0.018,0.14125,0.016343546083333334,0.9529166666666666,0.04708333333333333,0.0,0.02815916047223437,0.04708333333333333,0.0,0.0,0.0,0.0,svhn,29,0.1
coda_sc,lte,0.93625,30.82976129149765,61.2444,0.00016666666666666666,0.00075,0.01540489675,0.9610833333333333,0.00025,0.03866666666666667,0.04933668603138819,0.00025,0.0,0.0,0.0,0.03866666666666667,svhn,29,0.1
coda_risk,lte,0.952,35.43415069025021,65.0217,0.00016666666666666666,0.001,0.017704999583333332,0.9529166666666666,0.0003333333333333333,0.04675,0.02815916047223437,0.0003333333333333333,0.0,0.0,0.0,0.04675,svhn,29,0.1
local_only,congested,0.9585833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1
cloud_only,congested,0.9585833333333333,140.06450330518356,279.8814606971981,0.812,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
static_split,congested,0.9585833333333333,140.06450330518356,279.8814606971981,0.812,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
oracle_split,congested,0.9585833333333333,140.06450330518356,279.8814606971981,0.812,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
confidence_exit,congested,0.93475,29.935939870074954,42.3548,0.004833333333333334,0.01725,0.014588353750000001,0.99425,0.00575,0.0,0.06210711591651999,0.00575,0.0,0.0,0.0,0.0,svhn,29,0.1
branchynet,congested,0.9329166666666666,30.71420997285863,42.3548,8.333333333333333e-05,0.00025,0.015352019750000001,0.9999166666666667,8.333333333333333e-05,0.0,0.06700558379864989,8.333333333333333e-05,0.0,0.0,0.0,0.0,svhn,29,0.1
deadline_greedy,congested,0.9585833333333333,140.06450330518356,279.8814606971981,0.812,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
aodpart,congested,0.93475,29.512444458333334,42.3548,0.0,0.0,0.014755805249999998,0.99425,0.0,0.00575,0.06210711591651999,0.0,0.0,0.0,0.0,0.00575,svhn,29,0.1
conformal_exit,congested,0.93625,33.773499859730904,65.0217,0.030916666666666665,0.11675,0.014278846083333335,0.9610833333333333,0.03891666666666667,0.0,0.04933668603138819,0.03891666666666667,0.0,0.0,0.0,0.0,svhn,29,0.1
crc_exit,congested,0.952,39.09071694240555,65.0217,0.037333333333333336,0.14125,0.016343546083333334,0.9529166666666666,0.04708333333333333,0.0,0.02815916047223437,0.04708333333333333,0.0,0.0,0.0,0.0,svhn,29,0.1
coda_sc,congested,0.93625,30.82517433333334,61.2444,0.0,0.0,0.01541217725,0.9610833333333333,0.0,0.03891666666666667,0.04933668603138819,0.0,0.0,0.0,0.0,0.03891666666666667,svhn,29,0.1
coda_risk,congested,0.952,35.430151775,65.0217,0.0,0.0,0.017714706916666666,0.9529166666666666,0.0,0.04708333333333333,0.02815916047223437,0.0,0.0,0.0,0.0,0.04708333333333333,svhn,29,0.1
local_only,mixed,0.9585833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1
cloud_only,mixed,0.9585833333333333,185.36149414958317,517.3272352948076,0.72675,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
static_split,mixed,0.9585833333333333,185.36149414958317,517.3272352948076,0.72675,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
oracle_split,mixed,0.9585833333333333,185.36149414958317,517.3272352948076,0.72675,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
confidence_exit,mixed,0.93475,30.176163257992595,42.3548,0.00425,0.01725,0.014588353750000001,0.99425,0.00575,0.0,0.06210711591651999,0.00575,0.0,0.0,0.0,0.0,svhn,29,0.1
branchynet,mixed,0.9329166666666666,30.707113428089336,42.3548,0.0,0.00025,0.015352019750000001,0.9999166666666667,8.333333333333333e-05,0.0,0.06700558379864989,8.333333333333333e-05,0.0,0.0,0.0,0.0,svhn,29,0.1
deadline_greedy,mixed,0.9585833333333333,185.36149414958317,517.3272352948076,0.72675,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1
aodpart,mixed,0.93475,29.512444458333334,42.3548,0.0,0.0,0.014755805249999998,0.99425,0.0,0.00575,0.06210711591651999,0.0,0.0,0.0,0.0,0.00575,svhn,29,0.1
conformal_exit,mixed,0.93625,35.16653111085822,64.50283885210077,0.026166666666666668,0.11675,0.014278846083333335,0.9610833333333333,0.03891666666666667,0.0,0.04933668603138819,0.03891666666666667,0.0,0.0,0.0,0.0,svhn,29,0.1
crc_exit,mixed,0.952,40.923271844991426,65.0217,0.03283333333333333,0.14125,0.016343546083333334,0.9529166666666666,0.04708333333333333,0.0,0.02815916047223437,0.04708333333333333,0.0,0.0,0.0,0.0,svhn,29,0.1
coda_sc,mixed,0.93625,30.82517433333334,61.2444,0.0,0.0,0.01541217725,0.9610833333333333,0.0,0.03891666666666667,0.04933668603138819,0.0,0.0,0.0,0.0,0.03891666666666667,svhn,29,0.1
coda_risk,mixed,0.952,35.430151775,65.0217,0.0,0.0,0.017714706916666666,0.9529166666666666,0.0,0.04708333333333333,0.02815916047223437,0.0,0.0,0.0,0.0,0.04708333333333333,svhn,29,0.1
local_only,wifi,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1
cloud_only,wifi,0.9601666666666666,41.1337284544084,78.4529970081368,0.04591666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
static_split,wifi,0.9601666666666666,41.1337284544084,78.4529970081368,0.04591666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
oracle_split,wifi,0.9601666666666666,41.1337284544084,78.4529970081368,0.04591666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
confidence_exit,wifi,0.94,29.90695387648636,42.3548,0.0004166666666666667,0.01775,0.01483551741666667,0.9940833333333333,0.005916666666666666,0.0,0.057339257272193814,0.005916666666666666,0.0,0.0,0.0,0.0,svhn,42,0.1
branchynet,wifi,0.9395833333333333,31.729875587689417,42.3548,0.0,0.0005,0.015861685833333333,0.9998333333333334,0.00016666666666666666,0.0,0.06026004334055676,0.00016666666666666666,0.0,0.0,0.0,0.0,svhn,42,0.1
deadline_greedy,wifi,0.9601666666666666,41.1337284544084,78.4529970081368,0.04591666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
aodpart,wifi,0.94,29.90695387648636,42.3548,0.0004166666666666667,0.01775,0.01483551741666667,0.9940833333333333,0.005916666666666666,0.0,0.057339257272193814,0.005916666666666666,0.0,0.0,0.0,0.0,svhn,42,0.1
conformal_exit,wifi,0.93625,29.273282354438543,42.3548,0.0014166666666666668,0.11375,0.013928976916666667,0.9620833333333333,0.03791666666666667,0.0,0.05283672585534863,0.03791666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
crc_exit,wifi,0.9565833333333333,34.95650381617792,65.0217,0.0025,0.14225,0.016571413083333337,0.9525833333333333,0.04741666666666667,0.0,0.025719534598897736,0.04741666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
coda_sc,wifi,0.93625,29.273282354438543,42.3548,0.0014166666666666668,0.11375,0.013928976916666667,0.9620833333333333,0.03791666666666667,0.0,0.05283672585534863,0.03791666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
coda_risk,wifi,0.9565833333333333,34.95650381617792,65.0217,0.0025,0.14225,0.016571413083333337,0.9525833333333333,0.04741666666666667,0.0,0.025719534598897736,0.04741666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
local_only,lte,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1
cloud_only,lte,0.9601666666666666,77.89183170528385,135.41943778076666,0.36125,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
static_split,lte,0.9601666666666666,77.89183170528385,135.41943778076666,0.36125,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
oracle_split,lte,0.9601666666666666,77.89183170528385,135.41943778076666,0.36125,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
confidence_exit,lte,0.94,30.148496012647218,42.3548,0.002,0.01775,0.01483551741666667,0.9940833333333333,0.005916666666666666,0.0,0.057339257272193814,0.005916666666666666,0.0,0.0,0.0,0.0,svhn,42,0.1
